Purchase Order Number;Purchase Order Reference;Purchasing Group;Supplier's Name;Supplier's Vendor Code;Contact Person;Delivery To Name;Delivery Location Code;Line Item No.;Product Code;Item Barcode;Order Quantity;UOM;UOM (Pack Size);UOM (Inner);Unit Price;Discount;Line Item Total;Item Descriptions;Expected Delivery Date;Line Total DC Alw/X Dock;Line Total DMG Allowance;Line Total PAY Allowance;Line VAT Total;Grand Total;PO Order Date
3011601648;;MD Surabaya;PT. PULAU BARU MANDIRI;3000005421;;Farmers Market Samarinda Centr;2802;10;30304093;8,89E+12;10;KAR;12;;222.852;0;2.228.520;PRINGLES CHEESY CHEESE 107GR NEW;20240828;0;0;0;245.137;13.738.274;20240822
3011601648;;MD Surabaya;PT. PULAU BARU MANDIRI;3000005421;;Farmers Market Samarinda Centr;2802;20;30304097;8,89E+12;2;KAR;12;;222.852;0;445.704;PRINGLES HOT&SPICY 107GR NEW;20240828;0;0;0;49.027;13.738.274;20240822
3011601648;;MD Surabaya;PT. PULAU BARU MANDIRI;3000005421;;Farmers Market Samarinda Centr;2802;30;30304094;8,89E+12;30;KAR;12;;222.852;0;6.685.560;PRINGLES ORIGINAL 107GR NEW;20240828;0;0;0;735.412;13.738.274;20240822
3011601648;;MD Surabaya;PT. PULAU BARU MANDIRI;3000005421;;Farmers Market Samarinda Centr;2802;40;30304095;8,89E+12;3;KAR;12;;232.080;0;696.240;PRINGLES SALT&SEAWEED 107GR NEW;20240828;0;0;0;76.586;13.738.274;20240822
3011601648;;MD Surabaya;PT. PULAU BARU MANDIRI;3000005421;;Farmers Market Samarinda Centr;2802;50;30306770;8,89E+12;3;KAR;12;;232.080;0;696.240;PRINGLES SMOKED BBQ 107GR;20240828;0;0;0;76.586;13.738.274;20240822
3011601648;;MD Surabaya;PT. PULAU BARU MANDIRI;3000005421;;Farmers Market Samarinda Centr;2802;60;30304096;8,89E+12;7;KAR;12;;232.080;0;1.624.560;PRINGLES SOUR CREAM&ONION 107GR NEW;20240828;0;0;0;178.702;13.738.274;20240822
