8919527,336,HYMR,2024-09-30,2024-10-06,2024-09-30,37126262,LASEGAR STRAWBERRY CAN 320ml,24,24,1
8919527,336,HYMR,2024-09-30,2024-10-06,2024-09-30,37301287,LASEGAR PLUS ANGGUR 6X7g,96,96,1
