9011957,440,FMRT,2024-09-30,2024-10-06,2024-09-30,61820153,GREENFIELDS FRESH MILK 950ML *,24,12,2
9011957,440,FMRT,2024-09-30,2024-10-06,2024-09-30,61829243,GREENFIELDS FRESH MILK 200 ml,24,12,2
9011957,440,FMRT,2024-09-30,2024-10-06,2024-09-30,61831169,GREENFIELDS FRESH MILK 1.89 ltr,12,6,2
