9006780,342,HYMR,2024-09-30,2024-10-06,2024-09-30,61829252,GREENFIELDS MOZ CHS 200g,12,12,1
9006780,342,HYMR,2024-09-30,2024-10-06,2024-09-30,61830133,GREENFIELDS FM STRAW 950ML *,6,6,1
9006780,342,HYMR,2024-09-30,2024-10-06,2024-09-30,61833336,GREENFIELDS YOGURT ORIGINAL 125g,12,12,1
9006780,342,HYMR,2024-09-30,2024-10-06,2024-09-30,61834746,GREENFIELDS DY STRAWB 250ML/240ML,12,12,1
9006780,342,HYMR,2024-09-30,2024-10-06,2024-09-30,61834782,GREENFIELDS DY LYCHEE 250ML/240ML,12,12,1
9006780,342,HYMR,2024-09-30,2024-10-06,2024-09-30,61836360,GREENFIELDS YOGURT POUCH ORIGINAL 110GR,6,6,1
9006780,342,HYMR,2024-09-30,2024-10-06,2024-09-30,61836600,GREENFIELDS DY ORIGINAL 250ML/240Ml,12,12,1
