9011914,336,HYMR,2024-09-30,2024-10-06,2024-09-30,61820153,GREENFIELDS FRESH MILK 950ML *,60,12,5
9011914,336,HYMR,2024-09-30,2024-10-06,2024-09-30,61829243,GREENFIELDS FRESH MILK 200 ml,24,12,2
9011914,336,HYMR,2024-09-30,2024-10-06,2024-09-30,61836173,GREENFIELDS JERSEY FRESH MILK 950ML,18,6,3
