"PO Number,""PO Date"",""Buyer Code"",""Buyer Name"",""Buyer Address1"",""Buyer Address2"",""Buyer City"",""Buyer PostCode"",""Buyer Fax No"",""Seller Code"",""Seller Name"",""Seller Address1"",""Seller Address2"",""Seller Company City"",""Seller Company PostCode"",""Seller Fax No"",""Delivery To Code"",""Delivery To Store Name"",""Delivery To Address1"",""Delivery To Address2"",""Delivery To City"",""Delivery To State"",""Delivery To PostCode"",""Delivery Date"",""Line Item No"",""Code - PLU"",""Buyer Product Code"",""Product Description"",""UOM"",""Full Pallet"",""Pack Quantity"",""Order Quantity"",""Unit Price"",""Trade Disc"",""Intro Disc"",""Spec Disc"",""Dist Disc"",""Non-Ret Disc"",""Total Gross"",""Supplier List Price"",""Purchase"",""Purchase Disc"",""Total Purchase"",""Total Dist Disc"",""Total Non-Ret Disc"",""Sub Total"",""PPN"",""PPNBM"",""Total Netto"""
"57741173,""20240821"",""0392"",""PT HERO RETAIL NUSANTARA"",""SYNTHESIS SQUARE TOWER 2 LT 15, JL. JEND GATOT SUBROTO KAV.64"","""",""JAKARTA"",""12870"",""021-8317733"",""DB27H"",""BARU INDAH PT"",""JL.GUNUNG SAMARINDA STRAAT III NO.2"",""BALIKPAPAN"",""BALIKPAPAN"",""76125"",""0542861686"",""0392"",""HERO BALIKPAPAN MALL FANTASI"",""Jl. MT. Haryono, Komplek Balik Papa"",""Balikpapan"",""Balikpapan"",""123"",""76114"",""20240823"",""001"",""7622202207112"",""3122182"",""CADBURY DAIRY MILK CASHEW NUT 3X62GR"",""CT"",""0"",""48"",""2"",""1217712"",""1.60"",""0.00"",""0.00"",""0.00"",""0.00"",""2435424"",""2396457"",""5424240"",""86788"",""5337452"",""0"",""86788"",""5337452"",""587119"",""0"",""5924571"""
"57741173,""20240821"",""0392"",""PT HERO RETAIL NUSANTARA"",""SYNTHESIS SQUARE TOWER 2 LT 15, JL. JEND GATOT SUBROTO KAV.64"","""",""JAKARTA"",""12870"",""021-8317733"",""DB27H"",""BARU INDAH PT"",""JL.GUNUNG SAMARINDA STRAAT III NO.2"",""BALIKPAPAN"",""BALIKPAPAN"",""76125"",""0542861686"",""0392"",""HERO BALIKPAPAN MALL FANTASI"",""Jl. MT. Haryono, Komplek Balik Papa"",""Balikpapan"",""Balikpapan"",""123"",""76114"",""20240823"",""002"",""7622202207099"",""3122181"",""CADBURY DAIRY MILK 3X62GR"",""CT"",""0"",""48"",""2"",""1217712"",""1.60"",""0.00"",""0.00"",""0.00"",""0.00"",""2435424"",""2396457"",""5424240"",""86788"",""5337452"",""0"",""86788"",""5337452"",""587119"",""0"",""5924571"""
"22222,""20240821"",""0392"",""PT HERO RETAIL NUSANTARA"",""SYNTHESIS SQUARE TOWER 2 LT 15, JL. JEND GATOT SUBROTO KAV.64"","""",""JAKARTA"",""12870"",""021-8317733"",""DB27H"",""BARU INDAH PT"",""JL.GUNUNG SAMARINDA STRAAT III NO.2"",""BALIKPAPAN"",""BALIKPAPAN"",""76125"",""0542861686"",""0392"",""HERO BALIKPAPAN MALL FANTASI"",""Jl. MT. Haryono, Komplek Balik Papa"",""Balikpapan"",""Balikpapan"",""123"",""76114"",""20240823"",""003"",""88888"",""3003260"",""CADBURY DAIRY MILK 62GR"",""CT"",""0"",""9"",""9"",""276696"",""1.60"",""0.00"",""0.00"",""0.00"",""0.00"",""553392"",""544538"",""5424240"",""86788"",""5337452"",""0"",""86788"",""5337452"",""587119"",""0"",""5924571"""
