1GZ1POF24006871;30200072;103021;20240628;313514004;432
1GZ1POF24006871;30200072;103021;20240628;313515010;48
1GZ1POF24006871;30200072;103021;20240628;313515042;240
1GZ1POF24006871;30200072;103021;20240628;313514134;912
1GZ1POF24006871;30200072;103021;20240628;313521030;144
1GZ1POF24006871;30200072;103021;20240628;313514031;96
1GZ1POF24006871;30200072;103021;20240628;313521036;192
1GZ1POF24006871;30200072;103021;20240628;313515081;48
